RFs-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
572, 116.3852162, 40.05894688, 62119, 870, 21
1347, 116.3460874, 40.08908436, 65984, 924, 10
226, 116.4113045, 39.93835031, 187810, 2629, 42
1336, 116.3330455, 39.91824252, 188590, 2666, 43
1260, 116.8419182, 40.34011337, 32708, 458, -1
1140, 116.5417702, 39.86796106, 46041, 651, 5
328, 116.2417688, 39.93835031, 105845, 1482, 16
1766, 116.8158178, 40.42042068, 14044, 199, 6
882, 116.5939652, 39.86796106, 59257, 829, -10
787, 116.4504403, 40.03885287, 71570, 1011, 21
1523, 116.5287221, 39.8579026, 51505, 721, -1
474, 116.7375153, 39.8579026, 37493, 530, 14
1817, 116.6461635, 39.64647925, 31732, 448, 4
1585, 116.3982601, 40.13930497, 39909, 564, 7
1793, 116.2939233, 39.98860877, 137206, 1921, 3
267, 115.7990013, 39.88807577, 14778, 206, 29
606, 116.2156955, 39.92829675, 76973, 1077, 11
718, 116.4243493, 39.98860877, 127609, 1786, 9
1942, 116.4765328, 40.10917381, 74736, 1046, 12
1296, 115.955141, 40.51076855, 14828, 210, 3
1474, 116.3982601, 39.74720669, 42710, 604, 13
1109, 116.4895796, 39.84784339, 60570, 856, 3
505, 116.3330455, 40.06899316, 59918, 839, 30
473, 116.2808837, 39.88807577, 119051, 1666, 10
1795, 116.2939233, 39.97855828, 150881, 2112, 0
1030, 116.4504403, 39.86796106, 63492, 889, -79
1794, 116.0984028, 39.94840323, 67538, 945, -17
562, 116.4765328, 39.98860877, 64836, 908, 0
974, 116.1635576, 40.02880511, 65754, 920, 55
332, 116.2808837, 39.62632165, 18671, 264, 22
1018, 116.2678448, 40.04890012, 105916, 1483, 5
1025, 116.5026268, 40.05894688, 94028, 1316, 1
1763, 116.7897171, 39.76734085, 39278, 549, -10
270, 116.1244622, 40.09912929, 58483, 818, 22
418, 116.8158178, 40.14934794, 27904, 394, 38
1404, 116.2548064, 39.89813205, 57678, 807, -16
7, 116.6331137, 40.35015195, 35503, 496, 1
1909, 116.8419182, 39.79753552, 26650, 373, 12
1088, 116.4113045, 39.8579026, 66634, 932, 3
1430, 116.4504403, 39.82772264, 83200, 1165, 2
913, 116.5026268, 39.98860877, 68427, 958, 63
1754, 116.2417688, 39.88807577, 64211, 898, -3
127, 116.9071666, 40.46057445, 13543, 189, 0
1057, 116.4243493, 39.8579026, 70223, 982, 10
1230, 116.3330455, 39.83778341, 89160, 1248, 9
304, 116.4634864, 40.16943283, 48646, 681, -3
871, 116.2417688, 40.04890012, 116572, 1632, 4
742, 116.3982601, 39.84784339, 59230, 829, 16
1681, 116.2287318, 39.91824252, 82135, 1149, 8
465, 116.7114145, 39.84784339, 40897, 560.66, 7
138, 116.2287318, 40.17947479, 23379, 331, 20
1557, 116.4634864, 40.08908436, 48258, 682, 19
873, 116.5156743, 40.19955779, 27347, 382, -9
1933, 116.6331137, 40.10917381, 46716, 661, 12
240, 116.2548064, 39.52546697, 28622, 400, -13
1193, 116.7505658, 40.21963965, 36135, 511, 7
1668, 116.7244649, 40.08908436, 47594, 666, -5
1120, 116.4895796, 39.73713826, 120149, 1682, 1
1391, 116.6853138, 39.9685072, 43119, 609, 4
352, 116.4243493, 40.01875684, 121322, 1698, 13
894, 116.4373946, 39.79753552, 48583, 679, -89
86, 116.4634864, 39.92829675, 89638, 1254, -2
573, 116.1896251, 40.14934794, 60102, 841, 13
321, 116.1896251, 39.83778341, 49129, 694, 48
611, 116.1635576, 39.7774066, 33989, 481, 15
785, 116.150525, 39.7774066, 35924, 507, 26
705, 116.7636163, 40.42042068, 14044, 199, 5
1137, 116.2808837, 39.86796106, 74626, 1045, 15
161, 116.3460874, 40.36019045, 21430, 300, 40
335, 116.4243493, 39.52546697, 36887, 516, 0
1029, 116.4634864, 39.72706891, 120149, 1682, 11
760, 116.0984028, 39.88807577, 36244, 507, -10
1607, 116.6722636, 39.87801878, 55916, 790, 5
827, 116.2678448, 39.75727422, 42368, 592, 10
193, 116.2156955, 40.16943283, 55571, 786, 14
1280, 116.4243493, 40.14934794, 30496, 430, 16
1872, 116.4634864, 39.98860877, 77460, 1084, 12
20, 116.7897171, 40.14934794, 28920, 409, 24
369, 116.0072227, 39.68678201, 16726, 236, 5
807, 116.7636163, 40.16943283, 32856, 460, -7
1021, 116.828868, 40.37022889, 32599, 456, -21
1075, 116.0984028, 40.00870803, 26272, 368, 24
188, 116.6070145, 39.97855828, 61322, 858, 17
1555, 116.5417702, 39.89813205, 55708, 780, 1
1932, 116.828868, 40.34011337, 27988, 396, 12
257, 116.4895796, 39.61624124, 22498, 314, -6
843, 116.7766667, 40.38026729, 27460, 384, 1
295, 115.9160907, 40.43045906, 25074, 354, 9
1826, 116.2808837, 39.71699862, 34157, 483, 4
437, 116.828868, 40.07903898, 28920, 409, 30
1169, 116.150525, 40.03885287, 72481, 1015, 1
82, 116.3852162, 40.18951644, 63667, 891, 14
887, 116.5678672, 39.87801878, 47737, 668, 0
1303, 116.3460874, 39.48509191, 31615, 447, 4
205, 116.1635576, 39.76734085, 47281, 662, 22
1463, 116.6070145, 39.86796106, 77771, 1088, 1
1564, 116.3330455, 39.74720669, 42511, 595, -18
1143, 116.2287318, 40.26984011, 25804, 361, 0
312, 116.1765909, 40.10917381, 84000, 1188, 2
303, 116.6853138, 39.79753552, 40563, 573, 29
151, 116.9071666, 40.65133731, 14633, 205, -6
70, 116.150525, 39.72706891, 25395, 358, 25
1106, 116.5417702, 39.84784339, 29742, 416, -17
1751, 116.5417702, 39.95845553, 81097, 1135, -10
22, 116.150525, 39.93835031, 49405, 698, 19
726, 116.5417702, 39.78747148, 79648, 1114, 7
1819, 116.5809161, 39.86796106, 47552, 672, 12
274, 116.4373946, 40.02880511, 76927, 1076, 10
769, 116.4895796, 39.74720669, 68773, 962, 19
6, 116.4504403, 39.69685518, 26716, 374, 18
1761, 116.2548064, 40.20959886, 47672, 667, 12
1074, 116.0332695, 39.74720669, 22786, 319, -23
130, 116.8549682, 40.16943283, 30187, 427, 16
1170, 116.6592135, 39.81766108, 40973, 573, -10
1571, 116.3069634, 40.01875684, 117460, 1644, 5
88, 116.3982601, 39.83778341, 61242, 856, -3
364, 116.7375153, 39.84784339, 41310, 578, 19
1361, 115.8510292, 39.74720669, 15468, 216, -16
430, 116.1765909, 40.41038233, 58995, 834, 16
1644, 116.2026599, 39.80759871, 32029, 448, 0
453, 116.2678448, 39.93835031, 117341, 1642, 21
201, 116.2808837, 39.94840323, 144698, 2025, 3
864, 116.2548064, 39.91824252, 126815, 1776, 18
363, 116.5026268, 39.75727422, 75070, 1050, 20
1934, 116.8419182, 39.7774066, 26384, 373, 12
1357, 116.5417702, 39.87801878, 48009, 679, 10
925, 116.3069634, 39.80759871, 81966, 1147, 1
1717, 116.4373946, 40.20959886, 34348, 481, 26
461, 116.0723467, 39.82772264, 29054, 406, 25
231, 117.0506923, 40.19955779, 52996, 750, 34
1231, 116.5156743, 39.66663267, 22498, 314, 9
1588, 116.150525, 39.69685518, 52457, 741, 5
778, 116.8158178, 39.82772264, 26384, 373, 5
413, 116.3721728, 39.73713826, 47148, 667, 14
1895, 116.3721728, 39.75727422, 35703, 505, 12
276, 116.7897171, 39.84784339, 26384, 373, 2
1096, 116.4895796, 40.12926163, 71544, 1012, 21
1204, 116.5809161, 39.67670784, 22015, 310, 5
1321, 116.4504403, 40.00870803, 106131, 1486, 0
702, 116.5939652, 40.19955779, 36782, 514, 30
1489, 116.2417688, 39.83778341, 44338, 627, 14
589, 116.1114321, 39.78747148, 47036, 658, -3
998, 116.2678448, 40.08908436, 114906, 1609, 13
813, 116.2417688, 40.03885287, 116572, 1632, 0
104, 116.4895796, 39.9685072, 41475, 586, 22
911, 116.3330455, 39.76734085, 65075, 910, 9
597, 116.2939233, 39.91824252, 141408, 1980, -13
1007, 116.7636163, 39.63640098, 22643, 320, 3
220, 115.955141, 40.00870803, 14778, 206, -14
744, 117.1420034, 40.16943283, 27201, 385, 11
16, 116.1896251, 39.66663267, 53549, 757, 17
427, 116.0853743, 39.95845553, 33262, 470, 10
1320, 116.2548064, 40.24976058, 48428, 685, 7
330, 116.8027675, 40.15939055, 28344, 397, 13
1637, 116.0202456, 39.97855828, 15503, 219, 4
1461, 116.3982601, 39.82772264, 62628, 876, -9
392, 116.4504403, 39.93835031, 96670, 1366, 14
1061, 116.1374932, 39.9685072, 42743, 604, 5
1779, 116.3982601, 40.11921792, 41421, 585, 12
1319, 116.7114145, 39.76734085, 30665, 429, 9
531, 116.0593201, 39.92829675, 32047, 448, 22
99, 116.6983641, 39.91824252, 56392, 789, 50
1558, 116.2548064, 39.98860877, 110323, 1544, -8
1268, 116.2417688, 39.95845553, 150112, 2101, 16
1163, 116.8419182, 40.20959886, 30187, 427, 15
419, 116.868018, 40.20959886, 30492, 427, -8
279, 116.1244622, 39.9685072, 42612, 596, 17
1004, 116.6853138, 39.8579026, 46264, 648, 6
438, 116.7897171, 39.74720669, 38885, 549, 3
1086, 116.6853138, 39.86796106, 46978, 664, 9
1013, 116.3330455, 40.09912929, 66995, 948, 29
1849, 116.5678672, 39.70692738, 27108, 379, 12
74, 116.4373946, 39.92829675, 98803, 1383, -9
1283, 116.2417688, 40.07903898, 109042, 1526, 9
486, 116.4243493, 39.91824252, 101186, 1417, 11
1158, 116.4113045, 40.07903898, 42532, 601, 11
1475, 116.2156955, 39.91824252, 63396, 888, 2
1072, 116.9985054, 40.14934794, 30160, 422, -14
1513, 116.4113045, 39.99865868, 57360, 802, 1
311, 115.8770504, 40.47061306, 25327, 354, -8
253, 116.4243493, 39.86796106, 77759, 1088, -5
663, 116.620064, 39.82772264, 21160, 298, 82
949, 116.150525, 39.87801878, 41697, 589, 19
970, 116.4895796, 39.70692738, 120149, 1682, 4
349, 116.2026599, 39.69685518, 54090, 757, 24
53, 116.2548064, 39.90818763, 91272, 1277, 22
1732, 116.3460874, 39.73713826, 37679, 528, -1
841, 116.5548186, 40.2296802, 53856, 762, 15
1382, 116.8419182, 40.25980045, 13512, 190, 0
786, 116.3591298, 40.03885287, 83899, 1174, -15
512, 116.5809161, 40.2899189, 28486, 403, 39
712, 116.3982601, 40.00870803, 84341, 1181, 4
543, 116.6461635, 40.32003595, 28872, 408, 44
781, 116.4504403, 39.89813205, 115804, 1621, -8
281, 116.620064, 40.26984011, 28649, 405, 26
1310, 116.4634864, 39.82772264, 50239, 709, 28
1329, 116.3852162, 40.06899316, 62119, 870, 0
1437, 116.4634864, 39.76734085, 77575, 1096, 1
729, 115.8120065, 39.86796106, 19315, 270, -6
709, 116.5809161, 39.92829675, 56147, 794, 3
918, 116.0332695, 39.70692738, 20089, 284, 15
819, 116.3460874, 39.71699862, 36185, 511, 19
397, 116.2026599, 40.26984011, 25546, 361, 17
366, 116.0853743, 39.7774066, 47036, 658, 7
582, 116.2808837, 39.81766108, 68164, 954, 8
687, 116.2678448, 39.89813205, 68971, 975, 6
1864, 116.5809161, 40.00870803, 125318, 1754, 9
992, 116.8158178, 39.75727422, 21588, 302, 0
1899, 116.8158178, 39.68678201, 38885, 549, 12
470, 116.1244622, 39.86796106, 28953, 409, 9
964, 116.3591298, 39.70692738, 30768, 435, 16
434, 115.9421232, 39.74720669, 13086, 183, 0
170, 115.7339949, 39.73713826, 15468, 216, -8
1360, 116.4243493, 39.76734085, 40945, 573, -4
355, 116.1114321, 39.88807577, 28336, 400, 9
1993, 116.4634864, 40.05894688, 83384, 1179, 18
356, 116.8158178, 40.19955779, 28344, 397, 19
922, 116.5939652, 39.99865868, 125318, 1754, 6
1791, 116.6331137, 39.86796106, 48298, 683, 17
587, 116.0202456, 39.91824252, 44230, 625, 12
550, 116.1896251, 39.90818763, 78600, 1100, -10
1550, 116.5548186, 39.90818763, 36226, 512, 19
228, 116.5548186, 40.32003595, 22456, 314, 8
1528, 116.5548186, 39.92829675, 66198, 926, 3
1428, 116.5809161, 39.7774066, 48415, 678, 37
15, 116.3069634, 39.95845553, 122135, 1710, -5
996, 116.6461635, 40.35015195, 34597, 489, 10
1414, 116.620064, 39.78747148, 44964, 630, 1
1162, 116.1765909, 39.87801878, 71065, 994, -4
1720, 116.1635576, 39.79753552, 59499, 841, 5
818, 116.3852162, 39.98860877, 111245, 1557, 0
704, 116.3460874, 39.89813205, 135209, 1892, 11
957, 116.3330455, 39.79753552, 49623, 702, 10
1967, 116.5156743, 39.76734085, 46884, 663, 12
1866, 116.5156743, 39.69685518, 28309, 400, 12
409, 116.3200042, 40.01875684, 147096, 2059, 22
1881, 116.620064, 40.37022889, 37814, 529, 12
1978, 116.3330455, 39.70692738, 33779, 477, 12
1857, 116.5417702, 39.76734085, 39546, 553, 12
1974, 116.3721728, 39.8579026, 64165, 898, 12
1444, 116.5026268, 40.08908436, 84748, 1186, 7
498, 116.4113045, 39.94840323, 157068, 2198, 32
1718, 116.2417688, 40.15939055, 55571, 786, 1
1425, 116.3330455, 40.17947479, 23909, 338, 3
252, 116.3460874, 40.07903898, 38805, 549, 23
1982, 116.2417688, 39.81766108, 47813, 675, 12
1348, 116.2939233, 40.01875684, 106714, 1494, 11
1633, 116.7766667, 40.30999707, 13648, 190, 0
145, 116.7114145, 39.82772264, 41310, 578, 16
1237, 116.5156743, 39.79753552, 32212, 455, 30
645, 116.0853743, 40.09912929, 58483, 818, 61
1221, 116.0462943, 39.97855828, 28800, 403, -9
780, 116.3069634, 40.15939055, 41982, 588, -5
1035, 116.5548186, 40.00870803, 123116, 1723, -19
517, 116.3330455, 39.87801878, 127234, 1781, 34
1964, 116.5026268, 39.71699862, 44900, 634, 12
291, 116.5417702, 40.02880511, 154566, 2163, 10
773, 116.7375153, 40.20959886, 36500, 511, -6
1386, 116.5156743, 40.34011337, 22456, 314, 17
1256, 116.3460874, 39.80759871, 68021, 952, 14
968, 116.6592135, 40.00870803, 42422, 600, 11
271, 117.1550459, 40.12926163, 17016, 241, 4
1898, 116.3200042, 39.93835031, 80616, 1140, 6
855, 116.4243493, 39.81766108, 50497, 706, 0
935, 116.5809161, 39.84784339, 74707, 1056, 4
1780, 116.2808837, 39.9685072, 189386, 2651, 17
1371, 116.1114321, 39.94840323, 30316, 424, -17
724, 116.6983641, 40.00870803, 37000, 523, 2
1288, 116.1374932, 39.74720669, 26346, 372, 2
1167, 116.2026599, 39.67670784, 53549, 757, 3
1713, 116.4765328, 39.82772264, 54211, 758, -17
1533, 116.5026268, 39.88807577, 68371, 957, -20
1262, 116.1765909, 40.11921792, 88474, 1238, 20
556, 116.7375153, 39.7774066, 25003, 354, 9
181, 116.7505658, 39.90818763, 36651, 518, 16
858, 116.7244649, 39.92829675, 99046, 1387, -16
1708, 116.6983641, 40.17947479, 47616, 667, -4
732, 116.5026268, 39.69685518, 44900, 634, 1
1507, 116.5809161, 39.95845553, 61322, 858, -7
905, 116.4504403, 39.74720669, 49463, 699, 23
1812, 116.6983641, 39.74720669, 30665, 429, -9
1941, 116.4895796, 39.88807577, 103078, 1443, 1
1402, 115.9291064, 39.67670784, 30620, 428, 7
1594, 115.9291064, 40.41038233, 13776, 193, -5
1497, 116.0593201, 40.16943283, 27638, 386, -7
1089, 116.3069634, 39.94840323, 127309, 1782, 17
24, 116.4113045, 39.92829675, 137882, 1930, 1
27, 116.4895796, 40.61116961, 25585, 362, 23
561, 116.1765909, 39.74720669, 30941, 433, -2
758, 116.6070145, 40.08908436, 34542, 488, 12
1462, 116.5417702, 39.92829675, 58849, 824, 3
140, 116.2156955, 39.86796106, 50611, 708, 52
463, 116.4243493, 39.63640098, 36518, 516, 12
1762, 116.2678448, 39.76734085, 42368, 592, -8
263, 116.1635576, 39.9685072, 76723, 1084, 11
439, 116.1765909, 39.71699862, 53549, 757, 17
1551, 116.5026268, 39.93835031, 97718, 1368, 2
245, 117.0245996, 40.2397205, 52996, 750, 14
737, 116.1114321, 39.69685518, 17726, 250, 27
739, 116.8810677, 39.76734085, 26384, 373, 19
1578, 116.2548064, 39.93835031, 164788, 2307, 36
1958, 116.2548064, 40.13930497, 33174, 464, 12
42, 116.1244622, 39.63640098, 16770, 235, -2
147, 116.5287221, 39.87801878, 66326, 928, 1
1051, 116.2808837, 40.14934794, 37776, 534, 30
1883, 116.8158178, 39.86796106, 26384, 373, 12
260, 116.3200042, 40.03885287, 99307, 1404, 18
664, 116.1896251, 39.92829675, 63965, 896, 20
653, 116.3721728, 39.66663267, 16827, 237, 9
946, 116.3982601, 40.16943283, 38659, 547, 6
593, 116.6592135, 39.86796106, 44929, 628, -1
1188, 116.2548064, 40.02880511, 89671, 1255, 12
17, 116.7505658, 40.36019045, 17708, 248, -2
1587, 116.4373946, 39.90818763, 89899, 1258, 1
1334, 116.7375153, 39.82772264, 40897, 578, 2
666, 116.3069634, 39.97855828, 120406, 1686, 5
859, 116.4243493, 39.94840323, 139340, 1951, 31
953, 116.4634864, 39.91824252, 116396, 1629, -4
370, 116.4634864, 39.68678201, 26716, 374, 10
503, 116.3069634, 39.92829675, 147916, 2071, -14
963, 116.4765328, 40.18951644, 31126, 435, 10
940, 116.1635576, 39.81766108, 40360, 571, 3
816, 116.3591298, 39.9685072, 118415, 1658, -3
980, 116.1114321, 39.62632165, 17582, 246, -4
1367, 116.4243493, 39.99865868, 99950, 1399, 27
1375, 116.6331137, 40.13930497, 41318, 577, 17
613, 115.9942008, 39.66663267, 16726, 236, 15
1613, 116.2287318, 39.57590861, 31079, 435, -4
602, 116.1765909, 39.83778341, 46027, 650, 21
1179, 116.2939233, 39.54564717, 27362, 386, 17
1913, 116.3460874, 40.09912929, 73447, 1028, 12
174, 116.4113045, 39.78747148, 55458, 784, 70
65, 116.4373946, 40.45053593, 21430, 300, -1
1491, 116.4243493, 40.12926163, 53550, 750, -21
1486, 116.4765328, 39.75727422, 65191, 913, -2
1663, 116.2939233, 39.66663267, 24236, 339, -1
1443, 116.2808837, 40.02880511, 108222, 1515, -10
425, 116.4765328, 40.12926163, 77675, 1087, 4
399, 116.2026599, 40.20959886, 31728, 448, 13
129, 116.3982601, 39.50528192, 31934, 447, -7
468, 116.2287318, 40.02880511, 69212, 968, 0
319, 116.5026268, 39.78747148, 34933, 494, 14
1477, 116.5287221, 39.91824252, 72411, 1023, 29
1291, 116.3591298, 39.81766108, 61919, 866, 8
1784, 116.7897171, 40.33007471, 13648, 190, 0
1577, 116.9985054, 40.05894688, 27459, 388, 16
1224, 116.2678448, 39.82772264, 89119, 1248, 1
1563, 116.5939652, 39.80759871, 80605, 1128, 2
1060, 116.6592135, 39.94840323, 51152, 716, 2
1380, 116.6722636, 40.27987959, 34080, 477, 20
1225, 116.9463134, 40.27987959, 28784, 403, 1
759, 116.5287221, 40.05894688, 102298, 1431, 16
689, 116.620064, 40.09912929, 24056, 339, 4
515, 116.7766667, 40.32003595, 17531, 248, 7
359, 116.2548064, 40.29995806, 59591, 834, -4
1200, 116.6722636, 39.97855828, 79787, 1117, 12
1251, 116.0984028, 40.2296802, 25883, 366, 12
348, 116.0462943, 39.72706891, 22981, 321, 16
156, 116.5678672, 39.89813205, 47211, 667, 10
1014, 115.9421232, 39.63640098, 13830, 195, 6
48, 116.9593618, 40.09912929, 22175, 310, -12
343, 116.6853138, 39.67670784, 32352, 452, -1
398, 116.4634864, 39.90818763, 116303, 1628, 4
282, 116.3200042, 39.88807577, 132367, 1852, 7
452, 116.3721728, 39.89813205, 199026, 2786, 45
1896, 116.4504403, 39.90818763, 88777, 1243, 12
805, 116.1374932, 40.24976058, 24340, 344, 18
31, 117.2202502, 40.63125283, 43483, 614, 5
945, 116.4243493, 40.04890012, 111343, 1558, 19
265, 116.3982601, 39.69685518, 27672, 391, 50
580, 116.4765328, 39.94840323, 101538, 1436, 3
797, 116.2548064, 39.99865868, 100918, 1412, 12
1744, 116.5287221, 39.80759871, 26081, 364, 3
79, 116.7244649, 39.83778341, 40897, 578, 11
360, 116.620064, 40.40034399, 37436, 529, 10
994, 116.3721728, 39.88807577, 193785, 2713, 1
1418, 116.4243493, 39.80759871, 44771, 633, 30
214, 115.9811798, 39.79753552, 14549, 205, 8
1735, 116.5678672, 39.72706891, 27108, 379, -2
652, 116.6983641, 39.84784339, 40897, 578, 18
701, 116.0462943, 39.62632165, 15015, 212, 22
810, 116.3460874, 39.91824252, 184489, 2582, 34
1264, 116.2287318, 40.04890012, 70630, 988, 24
120, 116.5678672, 39.73713826, 34968, 489, -2
767, 116.4504403, 39.92829675, 94325, 1320, 6
1502, 116.5809161, 40.18951644, 33690, 471, -8
1628, 116.7244649, 39.98860877, 37374, 523, -1
152, 116.0462943, 39.57590861, 21287, 301, 3
3, 116.1244622, 40.04890012, 30405, 429, 24
1478, 116.4113045, 39.66663267, 27914, 394, 7
978, 117.1028728, 40.08908436, 22588, 316, 13
1186, 116.4634864, 39.97855828, 90779, 1270, 3
1427, 116.5287221, 40.17947479, 33690, 471, -1
730, 115.9030762, 39.62632165, 15107, 213, 6
629, 116.5156743, 40.12926163, 62067, 869, -2
1565, 116.0984028, 40.48065176, 24172, 338, 4
700, 116.0332695, 39.82772264, 24934, 352, 22
670, 116.2156955, 39.88807577, 78635, 1067, 8
682, 116.2417688, 40.20959886, 27152, 384, 16
907, 116.3852162, 39.95845553, 110165, 1542, -9
1384, 116.6592135, 39.90818763, 47790, 675, 9
938, 116.3852162, 40.2296802, 24269, 339, -31
1002, 116.3200042, 40.08908436, 54462, 762, -7
1324, 116.2808837, 39.69685518, 32590, 456, 2
1457, 116.1244622, 40.15939055, 42740, 598, -12
559, 116.3721728, 39.95845553, 178875, 2504, -23
1191, 116.2287318, 40.21963965, 45987, 650, 24
