RFs-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
1298, 116.1635576, 40.18951644, 29087, 420, 11
1425, 116.3330455, 40.17947479, 23670, 338, 3
658, 116.5287221, 39.94840323, 87117, 1219, 19
1176, 116.5287221, 39.86796106, 81635, 1142, 0
1682, 116.3330455, 39.71699862, 44894, 628, -5
568, 116.1244622, 39.89813205, 28211, 406, 12
734, 116.3460874, 39.87801878, 125779, 1760, -24
933, 116.1114321, 39.91824252, 34612, 499, 18
21, 116.3200042, 39.76734085, 66001, 924, 4
131, 116.1896251, 40.03885287, 70993, 993, 8
1497, 116.0593201, 40.16943283, 27638, 386, -7
844, 116.6331137, 39.87801878, 40700, 580, 17
289, 116.0984028, 39.76734085, 59705, 836, 17
1770, 116.0202456, 39.70692738, 20292, 284, -8
1853, 116.7897171, 40.21963965, 27502, 385.09, 6
611, 116.1635576, 39.7774066, 33989, 481, 19
229, 116.4765328, 39.72706891, 120149, 1682, 0
1015, 116.3852162, 40.09912929, 79896, 1118, 0
1507, 116.5809161, 39.95845553, 61322, 858, -7
1527, 116.6592135, 40.14934794, 43691, 624, 2
1274, 116.150525, 39.61624124, 16272, 235, 20
1094, 116.7505658, 40.2899189, 26147, 366, 0
1370, 116.8419182, 40.40034399, 26473, 374, 15
83, 115.5132369, 39.76734085, 15008, 216, 3
1884, 116.4634864, 40.01875684, 105478, 1477, 1
1141, 116.2808837, 39.91824252, 101796, 1425, 0
8, 116.3200042, 39.66663267, 34705, 501, 26
33, 115.9942008, 40.47061306, 26771, 386, 5
357, 116.5548186, 39.73713826, 26303, 379, 9
1878, 116.5809161, 40.10917381, 21380, 302, 12
636, 115.9811798, 40.03885287, 18683, 264, 10
1714, 116.5026268, 39.86796106, 51975, 750, 6
868, 116.4243493, 39.89813205, 135804, 1901, 48
203, 116.5678672, 39.90818763, 72113, 1009, 13
408, 116.7244649, 39.75727422, 30054, 429, 3
122, 116.5548186, 39.94840323, 59054, 826, 19
1120, 116.4895796, 39.73713826, 120149, 1682, 0
492, 116.2939233, 40.20959886, 53610, 774, 12
671, 116.6592135, 40.19955779, 47597, 680, 23
1932, 116.828868, 40.34011337, 27708, 396, 12
1704, 116.4634864, 39.95845553, 30310, 424, 9
1897, 116.5809161, 39.91824252, 60489, 855, 0
374, 116.1765909, 39.98860877, 172794, 2419, -8
708, 116.0593201, 39.64647925, 17582, 246, -22
1690, 116.2417688, 39.82772264, 47813, 675, 3
947, 116.5287221, 40.01875684, 100999, 1413, 1
359, 116.2548064, 40.29995806, 59591, 834, -4
1827, 116.4113045, 40.04890012, 29148, 408, -4
904, 116.4895796, 40.03885287, 145226, 2032, 0
1819, 116.5809161, 39.86796106, 46605, 672, 12
1069, 116.1244622, 40.24976058, 26308, 379, 16
1332, 116.0462943, 39.87801878, 48655, 681, -16
515, 116.7766667, 40.32003595, 17356, 248, 7
998, 116.2678448, 40.08908436, 114906, 1609, 12
1534, 116.2417688, 40.14934794, 55571, 786, 11
1435, 116.0462943, 39.79753552, 20041, 286, 5
914, 116.7636163, 40.33007471, 17708, 248, -4
256, 116.0984028, 39.92829675, 36446, 514, 16
438, 116.7897171, 39.74720669, 38496, 549, 3
811, 116.2548064, 39.8579026, 66337, 928, 4
857, 116.3460874, 40.12926163, 62418, 873, -4
1381, 116.2026599, 39.94840323, 63245, 885, 17
817, 116.0332695, 39.99865868, 18311, 264, 4
377, 116.3591298, 40.00870803, 93951, 1328, 15
1414, 116.620064, 39.78747148, 44514, 630, 1
1219, 116.8158178, 40.53084713, 18763, 262, -2
1398, 116.828868, 40.15939055, 30492, 427, -2
1220, 116.3982601, 39.64647925, 28152, 393, -15
1516, 116.3330455, 40.05894688, 69648, 975, 14
786, 116.3591298, 40.03885287, 83899, 1174, -15
974, 116.1635576, 40.02880511, 65754, 920, 55
378, 116.5939652, 39.87801878, 47322, 675, 34
90, 116.4113045, 40.05894688, 45116, 631, 10
308, 116.6461635, 40.63125283, 19475, 280, 14
127, 116.9071666, 40.46057445, 13543, 189, 0
541, 116.0593201, 39.71699862, 19756, 285, 75
759, 116.5287221, 40.05894688, 102298, 1431, 14
945, 116.4243493, 40.04890012, 111343, 1558, 24
960, 116.0332695, 39.67670784, 22640, 324, 1
1564, 116.3330455, 39.74720669, 42511, 595, -14
246, 116.1374932, 39.75727422, 29361, 420, 25
336, 116.2548064, 40.15939055, 62448, 874, -1
588, 116.2808837, 40.20959886, 28672, 402, -10
1754, 116.2417688, 39.88807577, 64211, 898, -3
1784, 116.7897171, 40.33007471, 13648, 190, 0
448, 116.6070145, 40.2296802, 29412, 424, 8
657, 116.3069634, 40.14934794, 71989, 1017, 10
812, 116.2548064, 40.16943283, 53202, 767, 46
1471, 116.3200042, 39.75727422, 57839, 809, -9
71, 116.6853138, 39.73713826, 30054, 429, 15
199, 116.2548064, 39.59607716, 30155, 435, 10
1818, 116.5156743, 39.88807577, 54845, 768, -6
682, 116.2417688, 40.20959886, 26880, 384, 20
700, 116.0332695, 39.82772264, 24438, 352, 22
69, 116.2287318, 40.54088668, 21216, 300, 23
163, 116.2808837, 39.99865868, 140187, 1962, -10
1171, 116.3982601, 39.81766108, 55428, 799, 4
1277, 116.5417702, 39.74720669, 41588, 582, -3
458, 116.5026268, 40.19955779, 30202, 435, 17
281, 116.620064, 40.26984011, 28079, 405, 29
1323, 116.620064, 40.13930497, 36223, 517, 2
1474, 116.3982601, 39.74720669, 41860, 604, 13
1848, 116.1896251, 40.07903898, 78218, 1095, 12
1123, 116.8158178, 40.33007471, 13512, 190, 0
126, 116.7897171, 39.79753552, 21117, 301, 18
1573, 116.6070145, 39.99865868, 66404, 929, -10
1692, 116.1765909, 40.32003595, 59591, 834, -14
110, 116.620064, 40.01875684, 43659, 624, 1
1363, 116.5678672, 40.09912929, 61432, 868, 11
296, 116.4895796, 39.91824252, 83134, 1164, -9
342, 116.6853138, 40.33007471, 25108, 355, 10
755, 116.6592135, 40.36019045, 28794, 415, 12
795, 116.3982601, 40.03885287, 75218, 1052, 25
1008, 116.8419182, 39.72706891, 25859, 373, 47
1982, 116.2417688, 39.81766108, 46862, 675, 12
772, 116.5809161, 40.06899316, 43777, 625, 18
1075, 116.0984028, 40.00870803, 26009, 368, 24
1685, 116.4373946, 40.13930497, 51960, 750, 6
1626, 116.5417702, 40.2899189, 20825, 291, -2
117, 116.5287221, 39.64647925, 21830, 314, 51
1927, 116.8810677, 39.69685518, 25859, 373, 12
303, 116.6853138, 39.79753552, 39755, 573, 29
1354, 116.1114321, 39.9685072, 26629, 380, 22
1231, 116.5156743, 39.66663267, 22273, 314, 11
1073, 116.0853743, 39.89813205, 26225, 367, 0
267, 115.7990013, 39.88807577, 14778, 206, 29
1301, 116.4765328, 39.89813205, 83905, 1174, 5
581, 116.5678672, 40.44049747, 25076, 351.14, 8
801, 116.9985054, 40.06899316, 27466, 384, 2
590, 116.4634864, 39.61624124, 22355, 322, 13
1925, 116.7244649, 39.71699862, 29753, 429, 12
40, 116.6070145, 39.62632165, 28376, 409, 21
635, 116.8158178, 40.13930497, 28345, 409, 16
668, 115.7729948, 39.61624124, 32503, 459, 31
1361, 115.8510292, 39.74720669, 15468, 216, -16
992, 116.8158178, 39.75727422, 21588, 302, 0
208, 116.9202158, 40.17947479, 21733, 310, 13
931, 116.5417702, 40.05894688, 136212, 1906, 0
1096, 116.4895796, 40.12926163, 70829, 1012, 23
236, 116.6461635, 40.13930497, 40666, 586, 12
307, 117.063738, 40.16943283, 52466, 750, 9
1288, 116.1374932, 39.74720669, 25822, 372, 4
1362, 116.6461635, 40.11921792, 50608, 715, 52
612, 117.063738, 40.19955779, 52466, 750, 25
1645, 116.3200042, 39.7774066, 48654, 681, -5
332, 116.2808837, 39.62632165, 18299, 264, 22
1668, 116.7244649, 40.08908436, 47594, 666, -5
624, 116.7766667, 39.90818763, 35921, 518, 5
692, 116.6853138, 40.24976058, 35031, 505, 10
334, 116.1896251, 40.21963965, 38692, 552, 6
1608, 116.7897171, 39.8579026, 26650, 373, -1
1809, 117.1028728, 40.25980045, 53531, 750, -25
1022, 116.0853743, 39.80759871, 29054, 406, -21
722, 116.8549682, 40.37022889, 29599, 413, 22
1117, 116.620064, 39.90818763, 41803, 585, -1
493, 116.2939233, 39.92829675, 154038, 2156, 26
1365, 116.2548064, 39.75727422, 41110, 592, 11
286, 116.5809161, 39.68678201, 21577, 310, 20
1330, 116.2156955, 39.76734085, 32162, 450, -1
547, 116.6592135, 39.80759871, 40973, 573, -13
1890, 116.6461635, 39.8579026, 45603, 657, 12
16, 116.1896251, 39.66663267, 53014, 757, 17
271, 117.1550459, 40.12926163, 16846, 241, 4
1482, 115.955141, 39.72706891, 19766, 277, -15
1161, 116.1635576, 39.89813205, 41035, 592, 15
1373, 116.4243493, 40.07903898, 48529, 679, -3
683, 116.4243493, 39.87801878, 124014, 1735, 35
1864, 116.5809161, 40.00870803, 125318, 1754, 3
1943, 116.6461635, 40.15939055, 32248, 451, 12
652, 116.6983641, 39.84784339, 40488, 578, 18
1924, 116.6722636, 39.8579026, 59602, 834, 10
429, 116.4765328, 39.8579026, 51379, 741, 20
1705, 116.2939233, 39.8579026, 82598, 1156, -2
383, 116.4113045, 39.95845553, 118832, 1663, 77
1039, 116.5548186, 40.19955779, 32689, 471, 26
1895, 116.3721728, 39.75727422, 34993, 505, 12
466, 116.5678672, 39.97855828, 101869, 1425, 2
19, 116.5678672, 39.79753552, 38255, 546, 37
1536, 116.2808837, 39.83778341, 63449, 888, 1
1698, 116.1374932, 39.8579026, 42118, 589, -2
1498, 116.1244622, 40.12926163, 58483, 818, -1
694, 116.3200042, 39.86796106, 78735, 1102, 0
850, 117.0376461, 40.13930497, 29263, 422, 2
1623, 116.2678448, 40.06899316, 114906, 1609, 1
679, 116.3330455, 39.89813205, 145661, 2039, -3
1212, 116.2417688, 40.2397205, 42331, 610, 14
1012, 116.1635576, 40.06899316, 78054, 1092, 7
899, 116.5678672, 39.93835031, 92039, 1288, 6
1457, 116.1244622, 40.15939055, 42740, 598, -6
1478, 116.4113045, 39.66663267, 27635, 394, 7
587, 116.0202456, 39.91824252, 43350, 625, 12
1461, 116.3982601, 39.82772264, 62628, 876, -9
188, 116.6070145, 39.97855828, 60709, 858, 17
508, 116.5809161, 40.05894688, 40837, 577, 8
1518, 116.7114145, 40.27987959, 31733, 448, 7
1913, 116.3460874, 40.09912929, 73447, 1028, 11
37, 116.2026599, 39.82772264, 32631, 470, 1
621, 116.0984028, 39.84784339, 25773, 368, 14
1002, 116.3200042, 40.08908436, 54462, 762, -6
1834, 116.5548186, 40.12926163, 29284, 422, 12
1874, 116.3330455, 40.08908436, 67672, 948, 12
1641, 115.9942008, 39.8579026, 36244, 507, -1
68, 116.3069634, 40.05894688, 117652, 1647, 0
149, 116.5809161, 40.54088668, 25843, 362, -1
1276, 116.4504403, 39.99865868, 83785, 1172, -6
1654, 116.0984028, 39.65655647, 16436, 235, 9
1258, 116.5156743, 39.9685072, 127612, 1786, 17
911, 116.3330455, 39.76734085, 65075, 910, 10
1026, 116.4504403, 39.55573548, 35791, 516, 8
1424, 116.3069634, 40.09912929, 83353, 1166, -3
797, 116.2548064, 39.99865868, 100918, 1412, 6
402, 116.3330455, 39.97855828, 130950, 1833, 22
1023, 116.3460874, 39.65655647, 30084, 426, 26
1488, 116.5678672, 39.91824252, 60130, 850, 0
150, 116.6461635, 39.74720669, 31708, 452, 5
38, 116.7114145, 40.15939055, 31964, 460, 22
1082, 116.1114321, 39.73713826, 23695, 338, 20
869, 116.2678448, 39.88807577, 121538, 1701, 3
530, 116.3721728, 40.06899316, 94646, 1324, 0
48, 116.9593618, 40.09912929, 22175, 310, -12
1129, 116.2808837, 40.2296802, 49848, 698, -3
1324, 116.2808837, 39.69685518, 32264, 456, 2
1378, 116.6853138, 39.88807577, 47737, 688, 6
250, 116.4765328, 39.92829675, 91531, 1281, 14
1199, 116.4765328, 40.00870803, 90668, 1268, 2
1921, 116.3069634, 40.06899316, 45706, 646, 12
1447, 116.2417688, 40.00870803, 114893, 1608, 10
829, 116.0593201, 39.98860877, 27927, 398, 12
193, 116.2156955, 40.16943283, 55015, 786, 14
1691, 116.4504403, 39.59607716, 22809, 322, 21
569, 116.150525, 40.13930497, 38458, 554, 17
686, 116.5287221, 39.73713826, 45354, 634, -2
340, 116.3330455, 39.78747148, 46167, 666, 26
872, 116.0202456, 39.60615975, 15257, 213, -1
1262, 116.1765909, 40.11921792, 88474, 1238, 1
728, 116.4113045, 39.90818763, 143145, 2004, 76
1338, 116.5417702, 39.91824252, 56084, 784, -6
1665, 116.7114145, 40.12926163, 32942, 460, -10
986, 116.3591298, 39.87801878, 139162, 1948, 10
742, 116.3982601, 39.84784339, 58638, 829, 5
13, 116.5678672, 40.05894688, 40470, 584, 27
393, 116.2808837, 40.18951644, 48514, 686, 12
1278, 116.4373946, 39.78747148, 46906, 656, -2
1018, 116.2678448, 40.04890012, 105916, 1483, 3
85, 116.2026599, 40.10917381, 85424, 1196, 0
921, 116.3069634, 39.73713826, 42271, 591, 1
1230, 116.3330455, 39.83778341, 89160, 1248, 9
1862, 116.828868, 40.36019045, 26227, 370, 12
1942, 116.4765328, 40.10917381, 73989, 1046, 11
1443, 116.2808837, 40.02880511, 108222, 1515, -10
629, 116.5156743, 40.12926163, 62067, 869, -2
615, 116.5287221, 39.81766108, 77600, 1086, 6
409, 116.3200042, 40.01875684, 147096, 2059, 16
327, 116.6461635, 39.78747148, 40563, 573, 23
1797, 115.7209975, 39.8579026, 15468, 216, -4
140, 116.2156955, 39.86796106, 49604, 708, 52
180, 116.828868, 40.38026729, 32556, 460, 1
785, 116.150525, 39.7774066, 35209, 507, 26
1670, 116.2548064, 39.94840323, 150112, 2101, 0
89, 116.868018, 40.35015195, 28784, 403, 11
573, 116.1896251, 40.14934794, 59501, 841, 29
24, 116.4113045, 39.92829675, 137882, 1930, 0
958, 116.1114321, 39.7774066, 47036, 658, 19
314, 116.1374932, 40.2296802, 36897, 522, 21
1056, 116.4765328, 40.03885287, 145226, 2032, 10
1109, 116.4895796, 39.84784339, 60570, 856, 0
653, 116.3721728, 39.66663267, 16659, 237, 9
1336, 116.3330455, 39.91824252, 188590, 2666, 42
556, 116.7375153, 39.7774066, 24505, 354, 9
337, 116.620064, 39.91824252, 36971, 534, 17
650, 116.2808837, 40.04890012, 100326, 1404, 9
1431, 116.5809161, 39.93835031, 61361, 867, 7
1459, 116.4113045, 39.89813205, 80342, 1124, 3
1138, 116.3721728, 39.7774066, 49801, 711, 10
1602, 116.4373946, 39.76734085, 47988, 672, 34
1349, 116.5156743, 39.7774066, 47358, 663, -1
1196, 116.2548064, 39.87801878, 83447, 1180, 10
91, 116.2548064, 39.74720669, 48336, 676, 0
1533, 116.5026268, 39.88807577, 68371, 957, -14
1028, 116.6461635, 40.17947479, 33725, 487, 16
1333, 116.5156743, 39.97855828, 61841, 865, 5
925, 116.3069634, 39.80759871, 81966, 1147, 1
1955, 116.6853138, 39.87801878, 19317, 264.81, 7
96, 116.5287221, 40.10917381, 65204, 921, 43
7, 116.6331137, 40.35015195, 35503, 496, 1
367, 116.3852162, 39.75727422, 39055, 564, 14
1671, 116.1244622, 39.8579026, 28663, 409, 6
1964, 116.5026268, 39.71699862, 44451, 634, 12
45, 117.063738, 40.10917381, 30584, 432, 6
1267, 116.2026599, 39.9685072, 72047, 1008, 0
1210, 116.3591298, 39.86796106, 79964, 1130, 16
1708, 116.6983641, 40.17947479, 47616, 667, -1
430, 116.1765909, 40.41038233, 58995, 834, 15
280, 116.8419182, 40.36019045, 30115, 426, 48
212, 116.0332695, 39.58599345, 21074, 301, 6
1313, 116.3200042, 40.07903898, 66614, 932, 16
1100, 116.2939233, 39.62632165, 35642, 514, 8
5, 116.1244622, 39.79753552, 44094, 624, 52
1549, 115.9160907, 39.73713826, 15468, 216, -1
272, 116.2939233, 39.69685518, 35150, 501, 23
1551, 116.5026268, 39.93835031, 96741, 1368, 0
1503, 116.1765909, 40.01875684, 70993, 993, -3
323, 116.6331137, 40.20959886, 29709, 424, 28
460, 116.4373946, 40.35015195, 25329, 362, 8
309, 115.955141, 39.58599345, 13692, 195, 0
1729, 116.0593201, 39.75727422, 22558, 319, 10
241, 116.2808837, 40.12926163, 39156, 565, 7
1246, 116.5417702, 39.68678201, 27746, 400, 46
1696, 116.6461635, 39.82772264, 40973, 573, 12
1377, 116.0202456, 40.13930497, 26817, 386, 32
1586, 116.4895796, 40.16943283, 36638, 512, -26
1766, 116.8158178, 40.42042068, 14044, 199, 2
1684, 116.5156743, 40.14934794, 63305, 895, 6
1391, 116.6853138, 39.9685072, 42261, 609, 4
1554, 116.5156743, 39.93835031, 115008, 1610, 0
1189, 116.1244622, 39.92829675, 46089, 664, 17
548, 116.2548064, 40.07903898, 114906, 1609, 11
1172, 116.0202456, 40.06899316, 18311, 264, 18
1788, 116.1896251, 39.93835031, 87768, 1228, 1
1826, 116.2808837, 39.71699862, 33477, 483, 4
1229, 116.828868, 39.80759871, 25859, 373, 9
301, 116.3591298, 39.91824252, 247826, 3469, 2
824, 116.4504403, 39.9685072, 143248, 2005, -9
784, 116.6461635, 40.01875684, 26322, 379, 6
1470, 116.1244622, 40.07903898, 58483, 818, 10
523, 116.3460874, 39.92829675, 185875, 2602, 2
897, 116.2026599, 39.95845553, 213599, 2990, 15
1808, 116.2678448, 40.00870803, 151619, 2144, 0
169, 116.4504403, 40.01875684, 114397, 1601, 15
434, 115.9421232, 39.74720669, 13086, 183, 0
875, 116.3591298, 40.08908436, 52738, 738, -8
269, 116.6722636, 39.84784339, 51814, 724, -9
740, 116.8941173, 40.04890012, 27711, 396, 9
1485, 116.7375153, 39.9685072, 36284, 518, 14
827, 116.2678448, 39.75727422, 41525, 592, 10
528, 116.5417702, 40.14934794, 45719, 646, 6
1987, 116.7636163, 40.19955779, 35416, 495.66999999999996, 24
1793, 116.2939233, 39.98860877, 137206, 1921, 1
928, 116.2678448, 39.99865868, 106859, 1510, 15
435, 116.1374932, 39.72706891, 26414, 376, 3
453, 116.2678448, 39.93835031, 116168, 1642, 16
535, 116.3460874, 39.70692738, 28226, 399, 3
1146, 116.6070145, 39.91824252, 48095, 674, 2
681, 116.6853138, 40.20959886, 49500, 699, 25
932, 116.3200042, 39.63640098, 18262, 260, 22
1710, 116.0202456, 40.35015195, 14385, 204, 7
175, 116.1765909, 40.20959886, 40560, 567, -9
1158, 116.4113045, 40.07903898, 41686, 601, 11
879, 116.620064, 39.83778341, 20739, 298, 12
316, 116.5156743, 40.08908436, 60670, 866, 8
330, 116.8027675, 40.15939055, 28061, 397, 14
1985, 117.1159168, 40.29995806, 27201, 385, 24
1312, 116.4243493, 39.97855828, 116470, 1630, 2
306, 116.2156955, 39.79753552, 61451, 860, 12
1836, 116.4895796, 39.90818763, 86268, 1207, 1
1774, 116.4895796, 39.86796106, 75712, 1059, 0
1145, 115.9942008, 39.58599345, 14291, 204, 24
1989, 116.150525, 39.75727422, 37964, 536, 24
1367, 116.4243493, 39.99865868, 99950, 1399, 24
600, 116.1244622, 39.60615975, 16272, 235, 22
273, 115.8640392, 40.11921792, 18496, 264, 27
502, 116.3852162, 40.12926163, 54158, 774, 10
531, 116.0593201, 39.92829675, 31727, 448, 25
243, 116.2287318, 40.07903898, 71130, 996, 6
909, 116.3200042, 39.73713826, 49700, 717, 18
677, 116.5809161, 39.81766108, 72799, 1018, 0
1318, 116.3982601, 39.97855828, 85865, 1202, -24
948, 116.1244622, 39.72706891, 31849, 454, 13
1500, 116.3200042, 39.81766108, 53025, 765, 45
985, 116.3330455, 39.9685072, 120174, 1699, 1
353, 116.2287318, 39.88807577, 46681, 654, 31
1251, 116.0984028, 40.2296802, 25368, 366, 18
153, 115.9942008, 39.59607716, 14581, 204, -13
1133, 116.6853138, 40.05894688, 41149, 576, -6
610, 116.5026268, 39.73713826, 68085, 962, 1
1078, 116.97241, 40.13930497, 29559, 422, 22
470, 116.1244622, 39.86796106, 28376, 409, 5
1469, 116.5939652, 39.9685072, 60709, 858, 11
1445, 116.2548064, 39.86796106, 64185, 897, -10
1973, 115.9681599, 39.71699862, 21407, 308, 12
1509, 116.8941173, 40.38026729, 20059, 289, 6
1446, 116.0984028, 40.10917381, 58483, 818, 7
641, 116.5026268, 39.83778341, 50224, 710, 29
108, 116.3852162, 39.79753552, 44634, 637, 11
380, 116.5156743, 40.21963965, 26858, 387, 30
1404, 116.2548064, 39.89813205, 57678, 807, -16
1538, 116.4895796, 39.67670784, 23039, 322, -25
956, 116.6331137, 40.08908436, 23577, 339, 25
1375, 116.6331137, 40.13930497, 40905, 577, 17
326, 116.3460874, 40.04890012, 130602, 1828, 0
106, 116.5548186, 40.06899316, 48728, 703, 10
737, 116.1114321, 39.69685518, 17549, 250, 27
884, 116.5678672, 40.02880511, 72074, 1009, 1
1813, 116.5809161, 39.90818763, 52607, 744, 7
662, 116.2417688, 40.21963965, 51581, 744, 7
1829, 116.6983641, 39.71699862, 30054, 429, 14
433, 116.5548186, 40.10917381, 61188, 865, 1
1191, 116.2287318, 40.21963965, 45527, 650, 30
781, 116.4504403, 39.89813205, 115804, 1621, -8
418, 116.8158178, 40.14934794, 27904, 394, 38
920, 116.4895796, 40.07903898, 86571, 1224, 12
1506, 116.6592135, 39.61624124, 32053, 448, -12
1043, 117.063738, 40.29995806, 53531, 750, -11
1993, 116.4634864, 40.05894688, 83384, 1179, 0
1228, 116.3069634, 39.93835031, 120986, 1693, 4
1907, 116.3200042, 40.11921792, 70028, 980, 6
1479, 116.4895796, 40.2296802, 35794, 516, 10
719, 116.1244622, 39.91824252, 36071, 505, -45
648, 116.4504403, 39.71699862, 120149, 1682, 55
572, 116.3852162, 40.05894688, 62119, 870, 21
1727, 116.2287318, 39.84784339, 52623, 751, 15
1213, 116.2548064, 39.88807577, 67032, 948, 24
32, 116.2156955, 39.99865868, 84694, 1185, 16
637, 116.150525, 40.10917381, 50602, 729, 10
995, 116.3330455, 40.19955779, 45008, 630, -4
422, 116.4765328, 40.08908436, 103945, 1455, 0
1635, 116.2939233, 39.90818763, 90514, 1267, 9
1355, 116.4765328, 39.99865868, 142528, 1995, 21
1027, 116.5809161, 39.75727422, 21847, 312, 32
780, 116.3069634, 40.15939055, 41982, 588, -5
151, 116.9071666, 40.65133731, 14633, 205, -6
485, 116.2678448, 39.64647925, 25520, 357, -6
1394, 116.5026268, 39.99865868, 150472, 2107, 0
623, 116.5026268, 39.80759871, 55289, 782, 9
1413, 116.5548186, 40.38026729, 25843, 362, -17
443, 116.3852162, 39.86796106, 98438, 1377, 60
561, 116.1765909, 39.74720669, 30632, 433, 2
693, 116.5678672, 39.86796106, 57002, 798, -3
1816, 116.4243493, 40.06899316, 60755, 850, 10
341, 116.2939233, 39.87801878, 116864, 1652, 0
577, 116.150525, 39.78747148, 44327, 639, 14
1941, 116.4895796, 39.88807577, 103078, 1443, 1
234, 116.5287221, 39.97855828, 116010, 1623, -3
1334, 116.7375153, 39.82772264, 40897, 578, 2
1515, 116.6461635, 39.88807577, 50003, 699, -3
274, 116.4373946, 40.02880511, 76927, 1076, 11
534, 116.9202158, 40.09912929, 21516, 310, 17
1569, 116.1635576, 39.91824252, 30754, 444, 9
1528, 116.5548186, 39.92829675, 66198, 926, 0
315, 115.955141, 39.83778341, 14404, 205, 24
619, 116.3200042, 40.05894688, 70792, 991, -35
390, 116.1896251, 39.86796106, 71065, 994, 8
1899, 116.8158178, 39.68678201, 38496, 549, 12
1395, 116.5026268, 39.87801878, 69888, 978, 16
689, 116.620064, 40.09912929, 23815, 339, 4
916, 116.2156955, 40.08908436, 70419, 996, 0
1893, 116.2678448, 40.12926163, 40859, 583, 12
1451, 116.5156743, 40.11921792, 59394, 840, 12
529, 116.828868, 40.47061306, 18115, 253, -12
1179, 116.2939233, 39.54564717, 26817, 386, 17
1304, 116.6331137, 40.11921792, 51364, 718, 18
748, 116.5417702, 39.8579026, 29151, 416, 7
1453, 116.6331137, 39.91824252, 52115, 729, -5
796, 116.3852162, 39.97855828, 94634, 1324, 46
67, 116.3852162, 39.8579026, 79559, 1113, 48
157, 116.5156743, 39.83778341, 53166, 759, 8
1783, 115.8900627, 39.67670784, 15468, 216, -11
1786, 116.2287318, 39.86796106, 56675, 793, -3
765, 116.2417688, 39.70692738, 31941, 456, 14
218, 116.1114321, 40.07903898, 58483, 818, 8
1906, 116.0853743, 40.53084713, 23691, 338, 12
291, 116.5417702, 40.02880511, 154566, 2163, 0
1748, 116.4504403, 39.87801878, 73019, 1022, -43
396, 116.1635576, 40.51076855, 23454, 338, 13
953, 116.4634864, 39.91824252, 116396, 1629, -4
503, 116.3069634, 39.92829675, 147916, 2071, 3
1510, 116.3200042, 39.91824252, 120410, 1686, 1
595, 115.955141, 40.08908436, 18311, 264, 9
1997, 116.3460874, 40.00870803, 30338, 438, 24
1416, 116.6070145, 40.04890012, 41729, 590, 11
807, 116.7636163, 40.16943283, 32856, 460, -6
325, 116.868018, 39.72706891, 25859, 373, 7
1137, 116.2808837, 39.86796106, 73880, 1045, 4
178, 116.5678672, 40.21963965, 54400, 762, -10
501, 116.6853138, 39.89813205, 57588, 806, 14
1088, 116.4113045, 39.8579026, 66634, 932, 2
46, 116.0853743, 39.71699862, 23499, 332, 8
1296, 115.955141, 40.51076855, 14533, 210, 3
1581, 116.7244649, 39.84784339, 41310, 578, -18
105, 117.1941702, 40.33007471, 22123, 309, -1
919, 116.3330455, 39.94840323, 98789, 1382, 9
1843, 116.5156743, 39.90818763, 80309, 1124, 0
118, 116.2548064, 40.04890012, 116572, 1632, 16
420, 116.6592135, 39.83778341, 39755, 555.81, 9
1183, 116.5678672, 39.88807577, 49756, 696, 6
